DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
Cundinamarca,FACATATIVÁ,1423,2019,11,3158902,0,0,0,0,0,0,0,0
Caldas,SAMANÁ,1423,2019,11,2514101,4,0,0,0,0,0,0,0
Huila,HOBO,1423,2019,11,5452102,0,0,0,0,0,0,0,0
Huila,YAGUARÁ,1423,2019,11,5281101,0,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,5742201,1,0,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,1950001,580,4,0,0,0,0,0,0
Huila,NÁTAGA,1423,2019,11,1751201,12,15,0,0,0,0,0,0
Valle del Cauca,PALMIRA,1423,2019,11,2749501,83,0,0,0,0,0,0,0
Cundinamarca,GUATAVITA,1423,2019,11,5101001,33,0,0,0,0,0,0,0
Córdoba,SAHAGÚN,1423,2019,11,1523301,3,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,1659301,2114,15,2,0,0,0,0,0
Bolívar,SAN JUAN NEPOMUCENO,1423,2019,11,3201001,3,0,0,0,0,0,0,0
Tolima,PURIFICACIÓN,1423,2019,11,5752401,1,0,0,0,0,0,0,0
Antioquia,NECHÍ,1423,2019,11,1523101,0,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,3361202,1,0,0,0,0,0,0,0
Putumayo,PUERTO CAICEDO,1423,2019,11,2512101,28,2,1,0,0,0,0,0
Valle del Cauca,ZARZAL,1423,2019,11,1853201,27,0,0,0,0,0,0,0
Antioquia,CIUDAD BOLÍVAR,1423,2019,11,1919101,8,0,0,0,0,0,0,0
Antioquia,GUARNE,1423,2019,11,2012101,3,0,0,0,0,0,0,0
Cundinamarca,FACATATIVÁ,1423,2019,11,5371001,3,0,0,0,0,0,0,0
Norte de Santander,EL TARRA,1423,2019,11,3410001,1,0,0,0,0,0,0,0
Cesar,SAN ALBERTO,1423,2019,11,2852001,4,0,0,0,0,0,0,0
Huila,PITAL,1423,2019,11,2012301,9,0,0,0,0,0,0,0
Cundinamarca,VILLETA,1423,2019,11,1806001,4,3,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,1806001,12,36,0,0,0,0,0,0
Tolima,AMBALEMA,1423,2019,11,2012101,1,0,0,0,0,0,0,0
Antioquia,LA ESTRELLA,1423,2019,11,1523101,24,0,0,0,0,0,0,0
Caldas,CHINCHINÁ,1423,2019,11,1751101,1,0,0,0,0,0,0,0
Santander,BARBOSA,1423,2019,11,4402001,54,0,0,0,0,0,0,0
Norte de Santander,PAMPLONA,1423,2019,11,5271001,5,0,0,0,0,0,0,0
Meta,BARRANCA DE UPÍA,1423,2019,11,1014001,174,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,1515401,25,0,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,4401001,17,6,1,0,0,0,0,0
Chocó,NUQUÍ,1423,2019,11,5455901,0,0,0,0,0,0,0,0
Boyacá,GUATEQUE,1423,2019,11,1919101,6,0,0,0,0,0,0,0
Antioquia,LA ESTRELLA,1423,2019,11,2011701,39,0,2,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,3011201,670,0,6,0,0,0,0,0
Nariño,PASTO,1423,2019,11,1524601,37,2,0,0,0,0,0,0
Risaralda,LA VIRGINIA,1423,2019,11,4524104,2,0,0,0,0,0,0,0
Cesar,AGUACHICA,1423,2019,11,3930101,0,0,0,0,0,0,0,0
Antioquia,ITAGUI,1423,2019,11,5273101,0,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,2725001,5,1,0,0,0,0,0,0
Santander,CIMITARRA,1423,2019,11,4604301,0,0,0,0,0,0,0,0
Vichada,PUERTO CARREÑO,1423,2019,11,4612001,0,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,4604102,1,0,0,0,0,0,0,0
Córdoba,PUERTO LIBERTADOR,1423,2019,11,1523501,1,0,0,0,0,0,0,0
Tolima,COELLO,1423,2019,11,3410001,16,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,1802101,0,0,0,0,0,0,0,0
Valle del Cauca,EL CAIRO,1423,2019,11,1751201,2,5,0,0,0,0,0,0
Antioquia,ANZA,1423,2019,11,5132001,1,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,2551101,98,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,2222001,20,0,0,0,0,0,0,0
Antioquia,GUATAPE,1423,2019,11,3731002,5,0,0,0,0,0,0,0
Santander,GIRÓN,1423,2019,11,4269201,13,0,1,0,0,0,0,0
Magdalena,EL BANCO,1423,2019,11,2011901,56,0,0,0,0,0,0,0
Valle del Cauca,YUMBO,1423,2019,11,2511301,14,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,2050101,0,0,0,0,0,0,0,0
Valle del Cauca,PALMIRA,1423,2019,11,4159102,104,0,0,0,0,0,0,0
Caquetá,SAN VICENTE DEL CAGUÁN,1423,2019,11,5141101,1,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,3221101,49,0,1,0,0,0,0,0
Boyacá,PUERTO BOYACÁ,1423,2019,11,4603201,17,0,0,0,0,0,0,0
Boyacá,OICATÁ,1423,2019,11,2013001,4,0,0,0,0,0,0,0
Quindio,MONTENEGRO,1423,2019,11,3524101,2,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,5451101,4,0,0,0,0,0,0,0
Antioquia,CHIGORODÓ,1423,2019,11,1801101,1,0,0,0,0,0,0,0
Cesar,LA JAGUA DE IBIRICO,1423,2019,11,2551201,5,0,0,0,0,0,0,0
Meta,CASTILLA LA NUEVA,1423,2019,11,1741201,2,9,0,0,0,0,0,0
Caquetá,MILÁN,1423,2019,11,5452102,0,0,0,0,0,0,0,0
Cundinamarca,PACHO,1423,2019,11,1513501,4,0,0,0,0,0,0,0
Risaralda,PUEBLO RICO,1423,2019,11,1702001,2,0,0,0,0,0,0,0
Boyacá,DUITAMA,1423,2019,11,2012301,800,2,7,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,5455901,234,0,4,0,0,0,0,0
Boyacá,TIBASOSA,1423,2019,11,2551101,7,0,0,0,0,0,0,0
Quindio,MONTENEGRO,1423,2019,11,3515501,1,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,4900002,0,0,0,0,0,0,0,0
Chocó,ISTMINA,1423,2019,11,5452102,10,0,0,0,0,0,0,0
Antioquia,LA UNIÓN,1423,2019,11,5452102,0,0,0,0,0,0,0,0
Risaralda,MARSELLA,1423,2019,11,1523101,0,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,1701001,153,1,0,0,0,0,0,0
Santander,VÉLEZ,1423,2019,11,4514102,5,0,0,0,0,0,0,0
Cundinamarca,FACATATIVÁ,1423,2019,11,5454302,33,0,1,0,0,0,0,0
Cauca,PAEZ,1423,2019,11,1853201,11,2,0,0,0,0,0,0
Antioquia,CHIGORODÓ,1423,2019,11,2551101,4,0,0,0,0,0,0,0
Cesar,AGUACHICA,1423,2019,11,1751101,2,0,0,0,0,0,0,0
Antioquia,LA ESTRELLA,1423,2019,11,5455901,7,0,0,0,0,0,0,0
Cesar,LA JAGUA DE IBIRICO,1423,2019,11,1634001,0,3,0,0,0,0,0,0
Boyacá,PAIPA,1423,2019,11,3159201,0,0,0,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,1911201,0,0,0,0,0,0,0,0
Atlántico,LURUACO,1423,2019,11,3012501,0,0,0,0,0,0,0,0
Antioquia,TÁMESIS,1423,2019,11,2012101,8,0,0,0,0,0,0,0
Cesar,LA GLORIA,1423,2019,11,2011501,2,0,0,0,0,0,0,0
Magdalena,CIÉNAGA,1423,2019,11,1851201,14,0,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,1525201,26,0,0,0,0,0,0,0
Nariño,CONSACA,1423,2019,11,1523401,0,0,0,0,0,0,0,0
Sucre,BUENAVISTA,1423,2019,11,1511101,3,0,0,0,0,0,0,0
Cesar,RÍO DE ORO,1423,2019,11,5452102,0,0,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,1853101,41,25,0,0,0,0,0,0
Antioquia,DON MATÍAS,1423,2019,11,4514102,12,0,0,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,1523101,9,0,0,0,0,0,0,0
Meta,CABUYARO,1423,2019,11,5742101,14,0,0,0,0,0,0,0
Antioquia,ENVIGADO,1423,2019,11,4604102,7,0,0,0,0,0,0,0
Antioquia,ANDES,1423,2019,11,3281101,7,0,0,0,0,0,0,0
Antioquia,ANDES,1423,2019,11,2514101,19,0,0,0,0,0,0,0
Nariño,IPIALES,1423,2019,11,2642501,13,0,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,2151101,44,2,0,0,0,0,0,0
Córdoba,SAN ANTERO,1423,2019,11,3505101,1,0,0,0,0,0,0,0
Valle del Cauca,FLORIDA,1423,2019,11,2514101,5,0,0,0,0,0,0,0
Santander,FLORIDABLANCA,1423,2019,11,5014004,0,0,0,0,0,0,0,0
Chocó,RIOSUCIO,1423,2019,11,2012101,2,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,2511102,1,0,0,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,3289902,0,0,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,2851302,7,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,3604101,48,1,0,0,0,0,0,0
Cundinamarca,SIBATÉ,1423,2019,11,2012101,2,0,0,0,0,0,0,0
Santander,SAN BENITO,1423,2019,11,1950001,1,0,0,0,0,0,0,0
Antioquia,CÁCERES,1423,2019,11,3524101,2,0,0,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,1513201,4,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,3921901,0,0,0,0,0,0,0,0
Cundinamarca,PULÍ,1423,2019,11,1950001,1,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,1639001,11,1,0,0,0,0,0,0
Nariño,SAN ANDRES DE TUMACO,1423,2019,11,1930201,1,0,0,0,0,0,0,0
Santander,JESÚS MARÍA,1423,2019,11,2512701,0,0,0,0,0,0,0,0
Antioquia,BRICEÑO,1423,2019,11,4603201,1,0,0,0,0,0,0,0
Tolima,PURIFICACIÓN,1423,2019,11,3924902,1,0,0,0,0,0,0,0
Cesar,AGUACHICA,1423,2019,11,3731002,12,0,0,0,0,0,0,0
Santander,FLORIDABLANCA,1423,2019,11,5455101,0,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,2514101,107,1,0,0,0,0,0,0
Cundinamarca,CAQUEZA,1423,2019,11,1515301,11,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,4524104,17,0,0,0,0,0,0,0
Sucre,SAN LUIS DE SINCÉ,1423,2019,11,2921301,0,0,0,0,0,0,0,0
Valle del Cauca,CARTAGO,1423,2019,11,5011802,0,0,0,0,0,0,0,0
Cundinamarca,CAJICÁ,1423,2019,11,1513501,7,0,0,0,0,0,0,0
Cundinamarca,VILLA DE SAN DIEGO DE UBATE,1423,2019,11,2511301,11,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,5511303,48,0,0,0,0,0,0,0
Santander,SAN VICENTE DE CHUCURÍ,1423,2019,11,2924102,1,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,1660201,4,0,0,0,0,0,0,0
Santander,GIRÓN,1423,2019,11,4502001,30,0,0,0,0,0,0,0
Quindio,CIRCASIA,1423,2019,11,3011201,2,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,4050202,0,0,0,0,0,0,0,0
Valle del Cauca,TULUÁ,1423,2019,11,4241102,4,0,1,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,1522401,270,2,1,0,0,0,0,0
Antioquia,TARSO,1423,2019,11,4524104,3,0,0,0,0,0,0,0
Antioquia,ARGELIA,1423,2019,11,1671901,1,0,0,0,0,0,0,0
Cundinamarca,MOSQUERA,1423,2019,11,3242402,2,0,0,0,0,0,0,0
Antioquia,SALGAR,1423,2019,11,3524101,8,0,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,4603901,14,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,5111001,8,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,3242902,1,0,0,0,0,0,0,0
Tolima,PRADO,1423,2019,11,2011501,16,0,0,0,0,0,0,0
Cundinamarca,SIBATÉ,1423,2019,11,3517002,5,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,1701001,56,4,0,0,0,0,0,0
Valle del Cauca,VIJES,1423,2019,11,1741101,2,0,0,0,0,0,0,0
Córdoba,CHINÚ,1423,2019,11,2514101,5,0,0,0,0,0,0,0
Antioquia,PUERTO BERRÍO,1423,2019,11,1014001,14,6,0,0,0,0,0,0
Quindio,GÉNOVA,1423,2019,11,4602201,44,0,0,0,0,0,0,0
Cundinamarca,LA VEGA,1423,2019,11,1853101,1,0,0,0,0,0,0,0
Cesar,SAN MARTÍN,1423,2019,11,1524101,1,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,4639001,3,0,0,0,0,0,0,0
Santander,BARRANCABERMEJA,1423,2019,11,3269401,0,0,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,3252101,0,0,0,0,0,0,0,0
Boyacá,BOAVITA,1423,2019,11,1919101,3,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,1924201,22,0,1,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,3505101,30,0,0,0,0,0,0,0
Santander,CIMITARRA,1423,2019,11,2012101,62,0,2,0,0,0,0,0
Santander,OCAMONTE,1423,2019,11,3851101,17,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,1741101,689,12,2,0,0,0,0,0
Cauca,TORIBIO,1423,2019,11,5452201,0,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,4602101,247,4,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,1522401,1,0,0,0,0,0,0,0
Magdalena,PLATO,1423,2019,11,1521101,0,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,2158901,9,1,0,0,0,0,0,0
Valle del Cauca,YUMBO,1423,2019,11,4502001,22,0,0,0,0,0,0,0
Cundinamarca,CARMEN DE CARUPA,1423,2019,11,1804501,70,0,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,5241301,0,0,0,0,0,0,0,0
Tolima,VILLARRICA,1423,2019,11,1014001,0,1,0,0,0,0,0,0
Casanare,MONTERREY,1423,2019,11,1741201,0,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,3851401,14,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,5101001,1557,4,31,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,1524601,1,0,0,0,0,0,0,0
Antioquia,MARINILLA,1423,2019,11,3174102,35,0,0,0,0,0,0,0
Meta,PUERTO GAITÁN,1423,2019,11,3912001,38,188,3,0,0,0,0,0
Santander,BUCARAMANGA,1423,2019,11,2011501,2975,12,78,0,0,0,0,2
Risaralda,DOSQUEBRADAS,1423,2019,11,1523401,4,0,0,0,0,0,0,0
Santander,BARRANCABERMEJA,1423,2019,11,5453002,138,3,0,0,0,0,0,0
Valle del Cauca,SEVILLA,1423,2019,11,3851101,10,0,0,0,0,0,0,0
Antioquia,ENTRERRIOS,1423,2019,11,4604102,21,0,0,0,0,0,0,0
Meta,CUMARAL,1423,2019,11,2551201,5,0,0,0,0,0,0,0
Cauca,LA SIERRA,1423,2019,11,2012101,0,0,0,0,0,0,0,0
Cauca,PATÍA,1423,2019,11,1523501,1,0,0,0,0,0,0,0
Antioquia,ARMENIA,1423,2019,11,2012301,14,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,5141101,93,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,2749301,208,5,1,0,0,0,0,0
Caquetá,BELÉN DE LOS ANDAQUÍES,1423,2019,11,1751201,20,12,0,0,0,0,0,0
Boyacá,TUNJA,1423,2019,11,2753001,1,0,0,0,0,0,0,0
Córdoba,SAN CARLOS,1423,2019,11,3851101,4,0,0,0,0,0,0,0
Quindio,LA TEBAIDA,1423,2019,11,2013001,138,0,1,0,0,0,0,0
Atlántico,PUERTO COLOMBIA,1423,2019,11,1014001,0,1,0,0,0,0,0,0
Antioquia,BELLO,1423,2019,11,1524101,38,0,0,0,0,0,0,0
Cesar,LA JAGUA DE IBIRICO,1423,2019,11,5451201,385,0,0,0,0,0,0,0
Cundinamarca,COTA,1423,2019,11,1516301,81,0,0,0,0,0,0,0
Risaralda,PEREIRA,1423,2019,11,5269502,0,1,0,0,0,0,0,0
Cundinamarca,SAN FRANCISCO,1423,2019,11,3732001,2,0,0,0,0,0,0,0
Boyacá,RÁQUIRA,1423,2019,11,4602201,17,0,0,0,0,0,0,0
Santander,GUAVATÁ,1423,2019,11,1751201,15,31,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,2050201,3,0,0,0,0,0,0,0
Cundinamarca,TABIO,1423,2019,11,5141301,1,0,0,0,0,0,0,0
Chocó,ATRATO,1423,2019,11,1014001,0,0,0,0,0,0,0,0
Cundinamarca,AGUA DE DIOS,1423,2019,11,1515901,1,0,0,0,0,0,0,0
Santander,SAN GIL,1423,2019,11,1523901,5,0,0,0,0,0,0,0
Casanare,TAURAMENA,1423,2019,11,5452102,24,0,0,0,0,0,0,0
Córdoba,LA APARTADA,1423,2019,11,1919901,3,0,0,0,0,0,0,0
Santander,BARRANCABERMEJA,1423,2019,11,2553001,1,0,0,0,0,0,0,0
Valle del Cauca,TULUÁ,1423,2019,11,4453001,0,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,2551101,261,1,2,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,3851101,822,23,1,0,0,0,0,0
Antioquia,AMALFI,1423,2019,11,4602201,22,0,0,0,0,0,0,0
Tolima,MELGAR,1423,2019,11,3900001,4,0,0,0,0,0,0,0
Cundinamarca,NEMOCÓN,1423,2019,11,3505101,0,0,0,0,0,0,0,0
Antioquia,GIRARDOTA,1423,2019,11,2553001,0,0,0,0,0,0,0,0
Valle del Cauca,SEVILLA,1423,2019,11,1741101,7,0,0,0,0,0,0,0
Cundinamarca,TOCAIMA,1423,2019,11,5453002,0,0,0,0,0,0,0,0
Santander,BUCARAMANGA,1423,2019,11,2152101,37,2,1,0,0,0,0,0
Antioquia,EL SANTUARIO,1423,2019,11,1515301,6,0,0,0,0,0,0,0
Meta,SAN MARTÍN,1423,2019,11,2642501,0,0,0,0,0,0,0,0
Risaralda,LA VIRGINIA,1423,2019,11,1552201,4,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,3642101,5,0,0,0,0,0,0,0
Boyacá,GARAGOA,1423,2019,11,1552101,5,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,1724001,1,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,4749202,2586,0,10,0,0,0,1,0
Antioquia,CÁCERES,1423,2019,11,1919101,1,0,0,0,0,0,0,0
Antioquia,VIGÍA DEL FUERTE,1423,2019,11,1014001,0,60,0,0,0,0,0,0
Valle del Cauca,PALMIRA,1423,2019,11,1522101,53,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,1804101,73,15,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,5149002,59,3,1,0,0,0,0,0
Antioquia,CAÑASGORDAS,1423,2019,11,3912001,24,0,0,0,0,0,0,0
Córdoba,SAN CARLOS,1423,2019,11,1751301,1,0,0,0,0,0,0,0
Antioquia,EL CARMEN DE VIBORAL,1423,2019,11,3517002,1,0,0,0,0,0,0,0
Nariño,SAN ANDRES DE TUMACO,1423,2019,11,1505201,9,0,0,0,0,0,0,0
Antioquia,AMAGÁ,1423,2019,11,2512701,4,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1511901,5,0,0,0,0,0,0,0
Putumayo,VALLE DEL GUAMUEZ,1423,2019,11,1802201,0,1,0,0,0,0,0,0
Boyacá,PUERTO BOYACÁ,1423,2019,11,1523101,5,1,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,2552401,7,0,0,0,0,0,0,0
Amazonas,LETICIA,1423,2019,11,4514102,57,0,0,0,0,0,0,0
Norte de Santander,LOS PATIOS,1423,2019,11,1950001,109,0,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,3515501,27,0,1,0,0,0,0,0
Antioquia,ITAGUI,1423,2019,11,5452102,228,4,2,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,1659401,2,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,1723001,0,0,0,0,0,0,0,0
Putumayo,SAN MIGUEL,1423,2019,11,1751201,22,60,0,0,0,0,0,0
Santander,SOCORRO,1423,2019,11,5453002,4,0,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,2921401,1,0,0,0,0,0,0,0
Cundinamarca,VILLA DE SAN DIEGO DE UBATE,1423,2019,11,1804101,7,0,0,0,0,0,0,0
Bolívar,ARJONA,1423,2019,11,1513501,0,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,1919101,7,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,4603101,141,1054,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,4603901,9,3,0,0,0,0,0,0
Casanare,PAZ DE ARIPORO,1423,2019,11,2749301,0,0,0,0,0,0,0,0
Valle del Cauca,ULLOA,1423,2019,11,2012101,4,0,0,0,0,0,0,0
Antioquia,ITAGUI,1423,2019,11,2289901,7,0,0,0,0,0,0,0
Cundinamarca,EL COLEGIO,1423,2019,11,5454302,2,0,0,0,0,0,0,0
Cundinamarca,CHOACHÍ,1423,2019,11,1522201,1,0,0,0,0,0,0,0
Caldas,NEIRA,1423,2019,11,5141101,2,0,0,0,0,0,0,0
Bolívar,MARÍA LA BAJA,1423,2019,11,1014001,0,7,0,0,0,0,0,0
Caldas,NEIRA,1423,2019,11,1521101,18,0,0,0,0,0,0,0
Caquetá,EL PAUJIL,1423,2019,11,2013001,0,1,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,3515101,171,4,2,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,3341001,4,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,5851101,1,1,0,0,0,0,0,0
Amazonas,LETICIA,1423,2019,11,4050102,5,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,1659901,1,1,0,0,0,0,0,0
Cundinamarca,MOSQUERA,1423,2019,11,3454201,1,0,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,1526201,6,0,0,0,0,0,0,0
Magdalena,PLATO,1423,2019,11,2551101,1,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,1713001,43,1,0,0,0,0,0,0
Huila,HOBO,1423,2019,11,1522301,22,0,1,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,4514102,16,0,1,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,1804201,28,0,0,0,0,0,0,0
Valle del Cauca,LA VICTORIA,1423,2019,11,1919101,2,0,0,0,0,0,0,0
Cauca,BUENOS AIRES,1423,2019,11,1950001,0,0,0,0,0,0,0,0
Norte de Santander,CONVENCIÓN,1423,2019,11,1751201,21,3,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1659201,2,0,0,0,0,0,0,0
Antioquia,EL CARMEN DE VIBORAL,1423,2019,11,1522101,0,0,0,0,0,0,0,0
Nariño,SAN ANDRES DE TUMACO,1423,2019,11,1014001,9,182,0,0,0,0,0,0
Quindio,MONTENEGRO,1423,2019,11,5455901,2,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,4222002,9,0,0,0,0,0,0,0
Cundinamarca,MADRID,1423,2019,11,5454101,1,0,0,0,0,0,0,0
Cauca,TIMBÍO,1423,2019,11,1552101,7,0,0,0,0,0,0,0
Cundinamarca,COTA,1423,2019,11,1524401,1,0,0,0,0,0,0,0
Nariño,YACUANQUER,1423,2019,11,1950001,1,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,2527102,0,0,0,0,0,0,0,0
Valle del Cauca,TULUÁ,1423,2019,11,2514101,33,0,0,0,0,0,0,0
Magdalena,EL RETÉN,1423,2019,11,1950001,0,0,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,5281101,183,0,1,0,0,0,0,0
Meta,PUERTO GAITÁN,1423,2019,11,2551101,32,0,0,0,0,0,0,0
Antioquia,LA CEJA,1423,2019,11,4603901,0,0,0,0,0,0,0,0
Caldas,NORCASIA,1423,2019,11,2013001,7,0,0,0,0,0,0,0
Antioquia,SAN JERÓNIMO,1423,2019,11,2551101,18,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,1702001,93,2,0,0,0,0,0,0
Atlántico,SOLEDAD,1423,2019,11,1804201,18,0,0,0,0,0,0,0
Antioquia,BELLO,1423,2019,11,1181001,37,0,0,0,0,0,0,0
Cundinamarca,CHÍA,1423,2019,11,4514102,26,0,0,0,0,0,0,0
Meta,PUERTO GAITÁN,1423,2019,11,4152201,89,0,1,0,0,0,0,0
Boyacá,TUNJA,1423,2019,11,2712201,22,0,0,0,0,0,0,0
Antioquia,BELLO,1423,2019,11,2251901,17,0,0,0,0,0,0,0
Bolívar,MAGANGUÉ,1423,2019,11,4514102,6,0,0,0,0,0,0,0
Boyacá,GUATEQUE,1423,2019,11,1751201,46,67,0,0,0,0,0,0
Cesar,BOSCONIA,1423,2019,11,1523501,4,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,3732001,0,5,0,0,0,0,0,0
Tolima,MURILLO,1423,2019,11,2014002,1,0,0,0,0,0,0,0
Antioquia,GIRARDOTA,1423,2019,11,5371001,4,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,1723001,0,0,0,0,0,0,0,0
Antioquia,CAREPA,1423,2019,11,1014001,8,3,0,0,0,0,0,0
Antioquia,SANTAFÉ DE ANTIOQUIA,1423,2019,11,1950001,37,2,1,0,0,0,0,0
Quindio,QUIMBAYA,1423,2019,11,2011101,23,0,0,0,0,0,0,0
Atlántico,SOLEDAD,1423,2019,11,3410001,1,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,1524501,78,0,0,0,0,0,0,0
Quindio,CALARCA,1423,2019,11,5281101,0,0,0,0,0,0,0,0
Cundinamarca,GIRARDOT,1423,2019,11,1522301,8,0,0,0,0,0,0,0
Norte de Santander,LOS PATIOS,1423,2019,11,3281101,1,0,0,0,0,0,0,0
Antioquia,ANORÍ,1423,2019,11,5452102,19,0,1,0,0,0,0,0
